filename,terrain_class,fe_percent,mg_percent,ti_percent,si_percent,moisture_level,notes
PCAML-Q-076_SCI_N_20131223010615_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-077_SCI_N_20131223010657_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-078_SCI_N_20131223010739_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-079_SCI_N_20131223010821_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-080_SCI_N_20131223010903_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-081_SCI_N_20131223010946_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-082_SCI_N_20131223011028_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-083_SCI_N_20131223011110_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-084_SCI_N_20131223011152_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-085_SCI_N_20131223011420_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-086_SCI_N_20131223011502_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-087_SCI_N_20131223011544_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-088_SCI_N_20131223011626_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-089_SCI_N_20131223011709_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-090_SCI_N_20131223011751_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-091_SCI_N_20131223011833_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-092_SCI_N_20131223011915_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-093_SCI_N_20131223011957_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-094_SCI_N_20131223012039_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-095_SCI_N_20131223012121_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-096_SCI_N_20131223012203_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-097_SCI_N_20131223012246_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-098_SCI_N_20131223012328_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-099_SCI_N_20131223012410_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-100_SCI_N_20131223012452_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-101_SCI_N_20131223012534_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-102_SCI_N_20131223012616_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-103_SCI_N_20131223012658_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-104_SCI_N_20131223012741_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-105_SCI_N_20131223012823_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-106_SCI_N_20131223012905_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-107_SCI_N_20131223012947_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-108_SCI_N_20131223013029_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-109_SCI_N_20131223013111_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-110_SCI_N_20131223013153_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-111_SCI_N_20131223013236_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-112_SCI_N_20131223013318_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20131221194448_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20131224185347_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20131224185347_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20140112131135_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20140112131135_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20140113190024_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-001_SCI_N_20140113190024_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20131221195052_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20131224185450_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20131224185450_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20140112131238_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20140112131238_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20140113190127_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-002_SCI_N_20140113190127_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20131221195352_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20131224185552_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20131224185552_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20140112131340_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20140112131340_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20140113190229_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-003_SCI_N_20140113190229_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20131221224043_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20131224185655_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20131224185655_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20140112131442_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20140112131442_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20140113190331_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-004_SCI_N_20140113190331_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20131221224335_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20131224185757_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20131224185757_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20140112131545_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20140112131545_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20140113190434_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-005_SCI_N_20140113190434_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20131221224635_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20131224185859_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20131224185859_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20140112131647_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20140112131647_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20140113190536_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-006_SCI_N_20140113190536_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20131221225003_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20131224190002_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20131224190002_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20140112131750_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20140112131750_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20140113190639_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-007_SCI_N_20140113190639_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20131221225303_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20131224190104_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20131224190104_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20140112131852_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20140112131852_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20140113190741_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-008_SCI_N_20140113190741_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20131221225603_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20131224190207_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20131224190207_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20140112131955_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20140112131955_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20140113190843_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-009_SCI_N_20140113190843_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-010_SCI_N_20131224190309_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-010_SCI_N_20131224190309_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-010_SCI_N_20140112132057_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-010_SCI_N_20140112132057_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-010_SCI_N_20140113190946_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-010_SCI_N_20140113190946_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-011_SCI_N_20131224190411_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-011_SCI_N_20131224190411_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-011_SCI_N_20140112132159_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-011_SCI_N_20140112132159_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-011_SCI_N_20140113191048_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-011_SCI_N_20140113191048_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-012_SCI_N_20131224190514_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-012_SCI_N_20131224190514_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-012_SCI_N_20140112132302_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-012_SCI_N_20140112132302_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-012_SCI_N_20140113191151_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-012_SCI_N_20140113191151_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-013_SCI_N_20131224190616_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-013_SCI_N_20131224190616_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-013_SCI_N_20140112132404_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-013_SCI_N_20140112132404_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-013_SCI_N_20140113191253_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-013_SCI_N_20140113191253_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-014_SCI_N_20131224190719_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-014_SCI_N_20131224190719_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-014_SCI_N_20140112132507_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-014_SCI_N_20140112132507_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-014_SCI_N_20140113191355_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-014_SCI_N_20140113191355_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-015_SCI_N_20131224190821_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-015_SCI_N_20131224190821_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-015_SCI_N_20140112132609_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-015_SCI_N_20140112132609_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-015_SCI_N_20140113191458_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-015_SCI_N_20140113191458_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-016_SCI_N_20131224190923_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-016_SCI_N_20131224190923_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-016_SCI_N_20140112132711_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-016_SCI_N_20140112132711_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-016_SCI_N_20140113191600_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-016_SCI_N_20140113191600_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-017_SCI_N_20131224191026_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-017_SCI_N_20131224191026_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-017_SCI_N_20140112132814_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-017_SCI_N_20140112132814_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-017_SCI_N_20140113191703_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-017_SCI_N_20140113191703_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-018_SCI_N_20131224191128_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-018_SCI_N_20131224191128_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-018_SCI_N_20140112132916_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-018_SCI_N_20140112132916_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-018_SCI_N_20140113191805_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-018_SCI_N_20140113191805_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-019_SCI_N_20131224191231_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-019_SCI_N_20131224191231_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-019_SCI_N_20140112133019_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-019_SCI_N_20140112133019_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-019_SCI_N_20140113191908_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-019_SCI_N_20140113191908_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-020_SCI_N_20131224191333_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-020_SCI_N_20131224191333_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-020_SCI_N_20140112133121_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-020_SCI_N_20140112133121_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-020_SCI_N_20140113192010_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-020_SCI_N_20140113192010_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-021_SCI_N_20131224191436_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-021_SCI_N_20131224191436_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-021_SCI_N_20140112133224_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-021_SCI_N_20140112133224_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-021_SCI_N_20140113192112_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-021_SCI_N_20140113192112_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-022_SCI_N_20131224191538_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-022_SCI_N_20131224191538_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-022_SCI_N_20140112133326_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-022_SCI_N_20140112133326_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-022_SCI_N_20140113192215_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-022_SCI_N_20140113192215_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-023_SCI_N_20131224191640_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-023_SCI_N_20131224191640_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-023_SCI_N_20140112133428_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-023_SCI_N_20140112133428_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-023_SCI_N_20140113192317_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-023_SCI_N_20140113192317_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-024_SCI_N_20131224191743_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-024_SCI_N_20131224191743_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-024_SCI_N_20140112133531_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-024_SCI_N_20140112133531_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-024_SCI_N_20140113192420_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-024_SCI_N_20140113192420_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-025_SCI_N_20131224191845_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-025_SCI_N_20131224191845_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-025_SCI_N_20140112133633_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-025_SCI_N_20140112133633_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-025_SCI_N_20140113192522_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-025_SCI_N_20140113192522_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-026_SCI_N_20131224191948_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-026_SCI_N_20131224191948_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-026_SCI_N_20140112133736_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-026_SCI_N_20140112133736_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-026_SCI_N_20140113192624_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-026_SCI_N_20140113192624_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-027_SCI_N_20131224192050_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-027_SCI_N_20131224192050_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-027_SCI_N_20140112133838_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-027_SCI_N_20140112133838_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-027_SCI_N_20140113192727_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAMR-C-027_SCI_N_20140113192727_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
